date,cities,indeed_job_postings_index
2020-08-01,Aberdeen,19.76
2020-08-02,Aberdeen,19.71
2020-08-03,Aberdeen,19.53
2020-08-04,Aberdeen,19.41
2020-08-05,Aberdeen,19.38
2020-08-06,Aberdeen,19.42
2020-08-07,Aberdeen,19.29
2020-08-08,Aberdeen,19.29
2020-08-09,Aberdeen,19.29
2020-08-10,Aberdeen,19.31
2020-08-11,Aberdeen,19.31
2020-08-12,Aberdeen,19.26
2020-08-13,Aberdeen,19.21
2020-08-14,Aberdeen,19.29
2020-08-15,Aberdeen,19.5
2020-08-16,Aberdeen,19.71
2020-08-17,Aberdeen,20.02
2020-08-18,Aberdeen,20.35
2020-08-19,Aberdeen,20.64
2020-08-20,Aberdeen,20.97
2020-08-21,Aberdeen,21.25
2020-08-22,Aberdeen,21.55
2020-08-23,Aberdeen,21.82
2020-08-24,Aberdeen,22.02
2020-08-25,Aberdeen,22.29
2020-08-26,Aberdeen,22.6
2020-08-27,Aberdeen,22.83
2020-08-28,Aberdeen,23.08
2020-08-29,Aberdeen,23.28
2020-08-30,Aberdeen,23.49
2020-08-31,Aberdeen,23.85
2020-09-01,Aberdeen,24.04
2020-09-02,Aberdeen,24.19
2020-09-03,Aberdeen,24.32
2020-09-04,Aberdeen,24.47
2020-09-05,Aberdeen,24.57
2020-09-06,Aberdeen,24.7
2020-09-07,Aberdeen,24.72
2020-09-08,Aberdeen,24.89
2020-09-09,Aberdeen,25.05
2020-09-10,Aberdeen,25.32
2020-09-11,Aberdeen,25.6
2020-09-12,Aberdeen,25.77
2020-09-13,Aberdeen,25.89
2020-09-14,Aberdeen,25.98
2020-09-15,Aberdeen,26.03
2020-09-16,Aberdeen,26.14
2020-09-17,Aberdeen,26.26
2020-09-18,Aberdeen,26.33
2020-09-19,Aberdeen,26.49
2020-09-20,Aberdeen,26.59
2020-09-21,Aberdeen,26.6
2020-09-22,Aberdeen,26.51
2020-09-23,Aberdeen,26.29
2020-09-24,Aberdeen,25.95
2020-09-25,Aberdeen,25.61
2020-09-26,Aberdeen,25.33
2020-09-27,Aberdeen,25.14
2020-09-28,Aberdeen,25.1
2020-09-29,Aberdeen,25.2
2020-09-30,Aberdeen,25.21
2020-10-01,Aberdeen,25.3
2020-10-02,Aberdeen,25.31
2020-10-03,Aberdeen,25.38
2020-10-04,Aberdeen,25.43
2020-10-05,Aberdeen,25.51
2020-10-06,Aberdeen,25.54
2020-10-07,Aberdeen,25.79
2020-10-08,Aberdeen,26.07
2020-10-09,Aberdeen,26.37
2020-10-10,Aberdeen,26.66
2020-10-11,Aberdeen,26.91
2020-10-12,Aberdeen,27.08
2020-10-13,Aberdeen,27.51
2020-10-14,Aberdeen,27.92
2020-10-15,Aberdeen,28.22
2020-10-16,Aberdeen,28.54
2020-10-17,Aberdeen,28.9
2020-10-18,Aberdeen,29.3
2020-10-19,Aberdeen,29.71
2020-10-20,Aberdeen,29.97
2020-10-21,Aberdeen,30.22
2020-10-22,Aberdeen,30.44
2020-10-23,Aberdeen,30.69
2020-10-24,Aberdeen,30.89
2020-10-25,Aberdeen,31.06
2020-10-26,Aberdeen,31.18
2020-10-27,Aberdeen,31.17
2020-10-28,Aberdeen,31.12
2020-10-29,Aberdeen,31.19
2020-10-30,Aberdeen,31.22
2020-10-31,Aberdeen,31.28
2020-11-01,Aberdeen,31.28
2020-11-02,Aberdeen,31.36
2020-11-03,Aberdeen,31.31
2020-11-04,Aberdeen,31.2
2020-11-05,Aberdeen,31.07
2020-11-06,Aberdeen,30.95
2020-11-07,Aberdeen,30.71
2020-11-08,Aberdeen,30.54
2020-11-09,Aberdeen,30.38
2020-11-10,Aberdeen,30.37
2020-11-11,Aberdeen,30.39
2020-11-12,Aberdeen,30.35
2020-11-13,Aberdeen,30.36
2020-11-14,Aberdeen,30.34
2020-11-15,Aberdeen,30.39
2020-11-16,Aberdeen,30.38
2020-11-17,Aberdeen,30.41
2020-11-18,Aberdeen,30.42
2020-11-19,Aberdeen,30.4
2020-11-20,Aberdeen,30.43
2020-11-21,Aberdeen,30.49
2020-11-22,Aberdeen,30.58
2020-11-23,Aberdeen,30.64
2020-11-24,Aberdeen,30.71
2020-11-25,Aberdeen,30.82
2020-11-26,Aberdeen,31.01
2020-11-27,Aberdeen,31.15
2020-11-28,Aberdeen,31.24
2020-11-29,Aberdeen,31.32
2020-11-30,Aberdeen,31.45
2020-12-01,Aberdeen,31.55
2020-12-02,Aberdeen,31.63
2020-12-03,Aberdeen,31.74
2020-12-04,Aberdeen,31.81
2020-12-05,Aberdeen,32.13
2020-12-06,Aberdeen,32.39
2020-12-07,Aberdeen,32.59
2020-12-08,Aberdeen,32.82
2020-12-09,Aberdeen,33.08
2020-12-10,Aberdeen,33.36
2020-12-11,Aberdeen,33.75
2020-12-12,Aberdeen,33.89
2020-12-13,Aberdeen,34.09
2020-12-14,Aberdeen,34.3
2020-12-15,Aberdeen,34.49
2020-12-16,Aberdeen,34.69
2020-12-17,Aberdeen,34.83
2020-12-18,Aberdeen,34.87
2020-12-19,Aberdeen,35.15
2020-12-20,Aberdeen,35.37
2020-12-21,Aberdeen,35.59
2020-12-22,Aberdeen,35.83
2020-12-23,Aberdeen,36.07
2020-12-24,Aberdeen,36.2
2020-12-25,Aberdeen,36.35
2020-12-26,Aberdeen,36.35
2020-12-27,Aberdeen,36.31
2020-12-28,Aberdeen,36.36
2020-12-29,Aberdeen,36.28
2020-12-30,Aberdeen,36.25
2020-12-31,Aberdeen,36.18
2021-01-01,Aberdeen,35.92
2021-01-02,Aberdeen,35.57
2021-01-03,Aberdeen,35.13
2021-01-04,Aberdeen,34.51
2021-01-05,Aberdeen,33.95
2021-01-06,Aberdeen,33.39
2021-01-07,Aberdeen,32.94
2021-01-08,Aberdeen,32.66
2021-01-09,Aberdeen,32.51
2021-01-10,Aberdeen,32.46
2021-01-11,Aberdeen,32.39
2021-01-12,Aberdeen,32.2
2021-01-13,Aberdeen,32.03
2021-01-14,Aberdeen,31.98
2021-01-15,Aberdeen,31.88
2021-01-16,Aberdeen,31.79
2021-01-17,Aberdeen,31.75
2021-01-18,Aberdeen,31.83
2021-01-19,Aberdeen,32.17
2021-01-20,Aberdeen,32.53
2021-01-21,Aberdeen,32.81
2021-01-22,Aberdeen,33.24
2021-01-23,Aberdeen,33.73
2021-01-24,Aberdeen,34.22
2021-01-25,Aberdeen,34.69
2021-01-26,Aberdeen,35.12
2021-01-27,Aberdeen,35.55
2021-01-28,Aberdeen,36.18
2021-01-29,Aberdeen,36.73
2021-01-30,Aberdeen,37.29
2021-01-31,Aberdeen,37.85
2021-02-01,Aberdeen,38.38
2021-02-02,Aberdeen,38.86
2021-02-03,Aberdeen,39.38
2021-02-04,Aberdeen,39.71
2021-02-05,Aberdeen,40.2
2021-02-06,Aberdeen,40.53
2021-02-07,Aberdeen,40.86
2021-02-08,Aberdeen,41.09
2021-02-09,Aberdeen,41.39
2021-02-10,Aberdeen,41.36
2021-02-11,Aberdeen,40.81
2021-02-12,Aberdeen,40.15
2021-02-13,Aberdeen,39.56
2021-02-14,Aberdeen,38.96
2021-02-15,Aberdeen,38.45
2021-02-16,Aberdeen,37.83
2021-02-17,Aberdeen,37.37
2021-02-18,Aberdeen,37.46
2021-02-19,Aberdeen,37.33
2021-02-20,Aberdeen,37.18
2021-02-21,Aberdeen,37.05
2021-02-22,Aberdeen,36.92
2021-02-23,Aberdeen,36.87
2021-02-24,Aberdeen,36.94
2021-02-25,Aberdeen,36.86
2021-02-26,Aberdeen,36.92
2021-02-27,Aberdeen,36.91
2021-02-28,Aberdeen,36.93
2021-03-01,Aberdeen,36.89
2021-03-02,Aberdeen,36.8
2021-03-03,Aberdeen,37
2021-03-04,Aberdeen,37.4
2021-03-05,Aberdeen,37.83
2021-03-06,Aberdeen,38.25
2021-03-07,Aberdeen,38.61
2021-03-08,Aberdeen,39.02
2021-03-09,Aberdeen,39.54
2021-03-10,Aberdeen,39.61
2021-03-11,Aberdeen,39.63
2021-03-12,Aberdeen,39.77
2021-03-13,Aberdeen,40.05
2021-03-14,Aberdeen,40.32
2021-03-15,Aberdeen,40.5
2021-03-16,Aberdeen,40.66
2021-03-17,Aberdeen,40.94
2021-03-18,Aberdeen,41.17
2021-03-19,Aberdeen,41.37
2021-03-20,Aberdeen,41.73
2021-03-21,Aberdeen,42.09
2021-03-22,Aberdeen,42.32
2021-03-23,Aberdeen,42.62
2021-03-24,Aberdeen,43.03
2021-03-25,Aberdeen,43.6
2021-03-26,Aberdeen,43.99
2021-03-27,Aberdeen,44.19
2021-03-28,Aberdeen,44.39
2021-03-29,Aberdeen,44.89
2021-03-30,Aberdeen,45.32
2021-03-31,Aberdeen,45.78
2021-04-01,Aberdeen,45.87
2021-04-02,Aberdeen,46.02
2021-04-03,Aberdeen,46.2
2021-04-04,Aberdeen,46.44
2021-04-05,Aberdeen,46.6
2021-04-06,Aberdeen,46.62
2021-04-07,Aberdeen,46.49
2021-04-08,Aberdeen,46.64
2021-04-09,Aberdeen,46.77
2021-04-10,Aberdeen,46.65
2021-04-11,Aberdeen,46.48
2021-04-12,Aberdeen,46.46
2021-04-13,Aberdeen,46.49
2021-04-14,Aberdeen,46.44
2021-04-15,Aberdeen,46.41
2021-04-16,Aberdeen,46.4
2021-04-17,Aberdeen,46.59
2021-04-18,Aberdeen,46.82
2021-04-19,Aberdeen,46.89
2021-04-20,Aberdeen,47.04
2021-04-21,Aberdeen,47.33
2021-04-22,Aberdeen,47.52
2021-04-23,Aberdeen,47.93
2021-04-24,Aberdeen,48.32
2021-04-25,Aberdeen,48.67
2021-04-26,Aberdeen,48.99
2021-04-27,Aberdeen,49.31
2021-04-28,Aberdeen,49.69
2021-04-29,Aberdeen,50.32
2021-04-30,Aberdeen,50.68
2021-05-01,Aberdeen,51.07
2021-05-02,Aberdeen,51.42
2021-05-03,Aberdeen,51.68
2021-05-04,Aberdeen,51.8
2021-05-05,Aberdeen,51.78
2021-05-06,Aberdeen,51.55
2021-05-07,Aberdeen,51.43
2021-05-08,Aberdeen,51.38
2021-05-09,Aberdeen,51.27
2021-05-10,Aberdeen,51.32
2021-05-11,Aberdeen,51.51
2021-05-12,Aberdeen,51.7
2021-05-13,Aberdeen,51.68
2021-05-14,Aberdeen,51.54
2021-05-15,Aberdeen,51.26
2021-05-16,Aberdeen,51.14
2021-05-17,Aberdeen,51.02
2021-05-18,Aberdeen,50.83
2021-05-19,Aberdeen,50.93
2021-05-20,Aberdeen,51.4
2021-05-21,Aberdeen,51.96
2021-05-22,Aberdeen,52.49
2021-05-23,Aberdeen,52.99
2021-05-24,Aberdeen,53.34
2021-05-25,Aberdeen,53.84
2021-05-26,Aberdeen,53.93
2021-05-27,Aberdeen,54.09
2021-05-28,Aberdeen,54.25
2021-05-29,Aberdeen,54.58
2021-05-30,Aberdeen,54.91
2021-05-31,Aberdeen,55.28
2021-06-01,Aberdeen,55.42
2021-06-02,Aberdeen,55.7
2021-06-03,Aberdeen,55.88
2021-06-04,Aberdeen,56.16
2021-06-05,Aberdeen,56.34
2021-06-06,Aberdeen,56.46
2021-06-07,Aberdeen,56.55
2021-06-08,Aberdeen,56.75
2021-06-09,Aberdeen,57.06
2021-06-10,Aberdeen,57.27
2021-06-11,Aberdeen,57.4
2021-06-12,Aberdeen,57.34
2021-06-13,Aberdeen,57.41
2021-06-14,Aberdeen,57.46
2021-06-15,Aberdeen,57.67
2021-06-16,Aberdeen,57.88
2021-06-17,Aberdeen,58.03
2021-06-18,Aberdeen,58.33
2021-06-19,Aberdeen,58.69
2021-06-20,Aberdeen,58.93
2021-06-21,Aberdeen,59.39
2021-06-22,Aberdeen,59.48
2021-06-23,Aberdeen,59.69
2021-06-24,Aberdeen,59.91
2021-06-25,Aberdeen,59.98
2021-06-26,Aberdeen,60.23
2021-06-27,Aberdeen,60.6
2021-06-28,Aberdeen,61.02
2021-06-29,Aberdeen,61.68
2021-06-30,Aberdeen,62.06
2021-07-01,Aberdeen,62.43
2021-07-02,Aberdeen,62.96
2021-07-03,Aberdeen,63.46
2021-07-04,Aberdeen,63.81
2021-07-05,Aberdeen,64.11
2021-07-06,Aberdeen,64.46
2021-07-07,Aberdeen,65.04
2021-07-08,Aberdeen,65.69
2021-07-09,Aberdeen,66.3
2021-07-10,Aberdeen,67
2021-07-11,Aberdeen,67.77
2021-07-12,Aberdeen,68.28
2021-07-13,Aberdeen,68.93
2021-07-14,Aberdeen,69.35
2021-07-15,Aberdeen,69.97
2021-07-16,Aberdeen,70.2
2021-07-17,Aberdeen,70.34
2021-07-18,Aberdeen,70.45
2021-07-19,Aberdeen,70.69
2021-07-20,Aberdeen,70.61
2021-07-21,Aberdeen,70.73
2021-07-22,Aberdeen,70.54
2021-07-23,Aberdeen,70.61
2021-07-24,Aberdeen,70.72
2021-07-25,Aberdeen,70.78
2021-07-26,Aberdeen,70.8
2021-07-27,Aberdeen,71.16
2021-07-28,Aberdeen,71.37
2021-07-29,Aberdeen,71.61
2021-07-30,Aberdeen,71.63
2021-07-31,Aberdeen,71.52
2021-08-01,Aberdeen,71.43
2021-08-02,Aberdeen,71.27
2021-08-03,Aberdeen,70.88
2021-08-04,Aberdeen,70.56
2021-08-05,Aberdeen,70.38
2021-08-06,Aberdeen,70.64
2021-08-07,Aberdeen,70.78
2021-08-08,Aberdeen,70.97
2021-08-09,Aberdeen,71.21
2021-08-10,Aberdeen,71.53
2021-08-11,Aberdeen,71.78
2021-08-12,Aberdeen,72.05
2021-08-13,Aberdeen,72.11
2021-08-14,Aberdeen,72.4
2021-08-15,Aberdeen,72.82
2021-08-16,Aberdeen,73.27
2021-08-17,Aberdeen,73.66
2021-08-18,Aberdeen,74.19
2021-08-19,Aberdeen,74.58
2021-08-20,Aberdeen,74.96
2021-08-21,Aberdeen,75.28
2021-08-22,Aberdeen,75.59
2021-08-23,Aberdeen,75.71
2021-08-24,Aberdeen,75.93
2021-08-25,Aberdeen,75.89
2021-08-26,Aberdeen,75.93
2021-08-27,Aberdeen,75.98
2021-08-28,Aberdeen,76.11
2021-08-29,Aberdeen,76.13
2021-08-30,Aberdeen,76.41
2021-08-31,Aberdeen,76.6
2021-09-01,Aberdeen,76.81
2021-09-02,Aberdeen,76.86
2021-09-03,Aberdeen,77
2021-09-04,Aberdeen,77.14
2021-09-05,Aberdeen,77.5
2021-09-06,Aberdeen,77.74
2021-09-07,Aberdeen,77.94
2021-09-08,Aberdeen,78.24
2021-09-09,Aberdeen,78.79
2021-09-10,Aberdeen,79.24
2021-09-11,Aberdeen,79.49
2021-09-12,Aberdeen,79.61
2021-09-13,Aberdeen,79.66
2021-09-14,Aberdeen,79.56
2021-09-15,Aberdeen,79.49
2021-09-16,Aberdeen,79.35
2021-09-17,Aberdeen,79.51
2021-09-18,Aberdeen,79.73
2021-09-19,Aberdeen,80.05
2021-09-20,Aberdeen,80.57
2021-09-21,Aberdeen,81.16
2021-09-22,Aberdeen,81.65
2021-09-23,Aberdeen,82.13
2021-09-24,Aberdeen,82.26
2021-09-25,Aberdeen,82.25
2021-09-26,Aberdeen,82.21
2021-09-27,Aberdeen,82.19
2021-09-28,Aberdeen,82.3
2021-09-29,Aberdeen,82.79
2021-09-30,Aberdeen,83.41
2021-10-01,Aberdeen,84.2
2021-10-02,Aberdeen,85.4
2021-10-03,Aberdeen,86.44
2021-10-04,Aberdeen,87.47
2021-10-05,Aberdeen,88.59
2021-10-06,Aberdeen,89.58
2021-10-07,Aberdeen,90.22
2021-10-08,Aberdeen,90.71
2021-10-09,Aberdeen,91.06
2021-10-10,Aberdeen,91.56
2021-10-11,Aberdeen,91.96
2021-10-12,Aberdeen,92.17
2021-10-13,Aberdeen,92.24
2021-10-14,Aberdeen,92.38
2021-10-15,Aberdeen,92.61
2021-10-16,Aberdeen,92.77
2021-10-17,Aberdeen,92.96
2021-10-18,Aberdeen,93.26
2021-10-19,Aberdeen,93.81
2021-10-20,Aberdeen,94.53
2021-10-21,Aberdeen,95.42
2021-10-22,Aberdeen,96.31
2021-10-23,Aberdeen,97.16
2021-10-24,Aberdeen,97.98
2021-10-25,Aberdeen,98.73
2021-10-26,Aberdeen,99.39
2021-10-27,Aberdeen,100.06
2021-10-28,Aberdeen,100.54
2021-10-29,Aberdeen,101.51
2021-10-30,Aberdeen,102.4
2021-10-31,Aberdeen,103.11
2021-11-01,Aberdeen,103.6
2021-11-02,Aberdeen,103.66
2021-11-03,Aberdeen,103.81
2021-11-04,Aberdeen,104.31
2021-11-05,Aberdeen,104.22
2021-11-06,Aberdeen,104.13
2021-11-07,Aberdeen,103.92
2021-11-08,Aberdeen,103.7
2021-11-09,Aberdeen,103.86
2021-11-10,Aberdeen,103.76
2021-11-11,Aberdeen,103.11
2021-11-12,Aberdeen,102.81
2021-11-13,Aberdeen,102.37
2021-11-14,Aberdeen,102.13
2021-11-15,Aberdeen,101.9
2021-11-16,Aberdeen,101.69
2021-11-17,Aberdeen,101.61
2021-11-18,Aberdeen,101.77
2021-11-19,Aberdeen,101.58
2021-11-20,Aberdeen,101.56
2021-11-21,Aberdeen,101.65
2021-11-22,Aberdeen,101.81
2021-11-23,Aberdeen,101.91
2021-11-24,Aberdeen,101.51
2021-11-25,Aberdeen,101.15
2021-11-26,Aberdeen,100.7
2021-11-27,Aberdeen,100.27
2021-11-28,Aberdeen,99.9
2021-11-29,Aberdeen,99.59
2021-11-30,Aberdeen,99.39
2021-12-01,Aberdeen,99.62
2021-12-02,Aberdeen,99.78
2021-12-03,Aberdeen,100.23
2021-12-04,Aberdeen,100.68
2021-12-05,Aberdeen,100.93
2021-12-06,Aberdeen,101.19
2021-12-07,Aberdeen,101.45
2021-12-08,Aberdeen,101.56
2021-12-09,Aberdeen,101.85
2021-12-10,Aberdeen,102.12
2021-12-11,Aberdeen,102.35
2021-12-12,Aberdeen,102.82
2021-12-13,Aberdeen,103.32
2021-12-14,Aberdeen,103.82
2021-12-15,Aberdeen,104.43
2021-12-16,Aberdeen,104.95
2021-12-17,Aberdeen,105.38
2021-12-18,Aberdeen,106.03
2021-12-19,Aberdeen,106.41
2021-12-20,Aberdeen,106.74
2021-12-21,Aberdeen,106.88
2021-12-22,Aberdeen,107.02
2021-12-23,Aberdeen,107.13
2021-12-24,Aberdeen,107.31
2021-12-25,Aberdeen,107.6
2021-12-26,Aberdeen,108.11
2021-12-27,Aberdeen,108.86
2021-12-28,Aberdeen,109.61
2021-12-29,Aberdeen,110.17
2021-12-30,Aberdeen,110.35
2021-12-31,Aberdeen,110.29
2022-01-01,Aberdeen,109.75
2022-01-02,Aberdeen,108.72
2022-01-03,Aberdeen,107.3
2022-01-04,Aberdeen,105.68
2022-01-05,Aberdeen,103.99
2022-01-06,Aberdeen,102.77
2022-01-07,Aberdeen,101.85
2022-01-08,Aberdeen,101.22
2022-01-09,Aberdeen,100.86
2022-01-10,Aberdeen,100.38
2022-01-11,Aberdeen,100.09
2022-01-12,Aberdeen,99.96
2022-01-13,Aberdeen,99.8
2022-01-14,Aberdeen,99.59
2022-01-15,Aberdeen,99.14
2022-01-16,Aberdeen,98.89
2022-01-17,Aberdeen,99.01
2022-01-18,Aberdeen,99.31
2022-01-19,Aberdeen,99.56
2022-01-20,Aberdeen,99.8
2022-01-21,Aberdeen,100.38
2022-01-22,Aberdeen,101.07
2022-01-23,Aberdeen,101.7
2022-01-24,Aberdeen,102.34
2022-01-25,Aberdeen,102.94
2022-01-26,Aberdeen,103.6
2022-01-27,Aberdeen,104.15
2022-01-28,Aberdeen,104.2
2022-01-29,Aberdeen,104.28
2022-01-30,Aberdeen,104.76
2022-01-31,Aberdeen,105.23
2022-02-01,Aberdeen,105.74
2022-02-02,Aberdeen,106.26
2022-02-03,Aberdeen,106.93
2022-02-04,Aberdeen,107.73
2022-02-05,Aberdeen,108.81
2022-02-06,Aberdeen,109.44
2022-02-07,Aberdeen,109.85
2022-02-08,Aberdeen,110.49
2022-02-09,Aberdeen,111.23
2022-02-10,Aberdeen,112.03
2022-02-11,Aberdeen,112.78
2022-02-12,Aberdeen,113.25
2022-02-13,Aberdeen,113.49
2022-02-14,Aberdeen,113.86
2022-02-15,Aberdeen,114.14
2022-02-16,Aberdeen,114.39
2022-02-17,Aberdeen,114.56
2022-02-18,Aberdeen,114.61
2022-02-19,Aberdeen,114.51
2022-02-20,Aberdeen,114.61
2022-02-21,Aberdeen,114.69
2022-02-22,Aberdeen,114.65
2022-02-23,Aberdeen,114.72
2022-02-24,Aberdeen,114.98
2022-02-25,Aberdeen,115.32
2022-02-26,Aberdeen,115.71
2022-02-27,Aberdeen,116
2022-02-28,Aberdeen,116.24
2022-03-01,Aberdeen,116.66
2022-03-02,Aberdeen,116.96
2022-03-03,Aberdeen,117.25
2022-03-04,Aberdeen,117.08
2022-03-05,Aberdeen,116.49
2022-03-06,Aberdeen,115.9
2022-03-07,Aberdeen,115.26
2022-03-08,Aberdeen,114.42
2022-03-09,Aberdeen,113.57
2022-03-10,Aberdeen,112.54
2022-03-11,Aberdeen,111.98
2022-03-12,Aberdeen,111.7
2022-03-13,Aberdeen,111.38
2022-03-14,Aberdeen,111.19
2022-03-15,Aberdeen,110.8
2022-03-16,Aberdeen,110.51
2022-03-17,Aberdeen,110.27
